Iter=  123000  Value= 0.400E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  124000  Value= 0.399E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  125000  Value= 0.406E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  126000  Value= 0.411E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  127000  Value= 0.415E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  128000  Value= 0.417E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  129000  Value= 0.417E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  130000  Value= 0.417E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  131000  Value= 0.415E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  132000  Value= 0.412E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  133000  Value= 0.409E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  134000  Value= 0.405E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  135000  Value= 0.399E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  136000  Value= 0.388E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  137000  Value= 0.386E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  138000  Value= 0.381E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  139000  Value= 0.378E-04  Position in meters =  0.4055      0.9130      0.5000E-01
Iter=  140000  Value= 0.366E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  141000  Value= 0.358E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  142000  Value= 0.351E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  143000  Value= 0.343E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  144000  Value= 0.334E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  145000  Value= 0.322E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  146000  Value= 0.309E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  147000  Value= 0.294E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=  148000  Value= 0.281E-04  Position in meters =  0.1397      0.9891      0.1500    
Iter=  149000  Value= 0.269E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  150000  Value= 0.260E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  151000  Value= 0.250E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  152000  Value= 0.238E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  153000  Value= 0.226E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  154000  Value= 0.214E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  155000  Value= 0.202E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  156000  Value= 0.191E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  157000  Value= 0.180E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  158000  Value= 0.170E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  159000  Value= 0.161E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  160000  Value= 0.152E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  161000  Value= 0.144E-04  Position in meters =  0.1408      0.9890      0.2500    
Iter=  162000  Value= 0.137E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  163000  Value= 0.134E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  164000  Value= 0.130E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  165000  Value= 0.128E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  166000  Value= 0.124E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  167000  Value= 0.120E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  168000  Value= 0.118E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  169000  Value= 0.115E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  170000  Value= 0.112E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  171000  Value= 0.109E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  172000  Value= 0.106E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  173000  Value= 0.104E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  174000  Value= 0.101E-04  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  175000  Value= 0.988E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  176000  Value= 0.960E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  177000  Value= 0.968E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  178000  Value= 0.954E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  179000  Value= 0.910E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  180000  Value= 0.869E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  181000  Value= 0.869E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  182000  Value= 0.834E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  183000  Value= 0.808E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  184000  Value= 0.790E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  185000  Value= 0.768E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  186000  Value= 0.750E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  187000  Value= 0.733E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  188000  Value= 0.729E-05  Position in meters = -0.4665E-01  0.9978      0.1500    
Iter=  189000  Value= 0.703E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  190000  Value= 0.680E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  191000  Value= 0.661E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  192000  Value= 0.645E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  193000  Value= 0.712E-05  Position in meters = -0.7005      0.7137      0.1500    
Iter=  194000  Value= 0.613E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
Iter=  195000  Value= 0.598E-05  Position in meters = -0.4649E-01  0.9979      0.5000E-01
