   510        TimeStep= 0.4188      Global_CFL=  1300.      Viscous_dt_unitcfl= 0.2774      Convective_dt_unitcfl= 0.3220E-03
   520        TimeStep= 0.4353      Global_CFL=  1352.      Viscous_dt_unitcfl= 0.2763      Convective_dt_unitcfl= 0.3220E-03
   530        TimeStep= 0.4521      Global_CFL=  1405.      Viscous_dt_unitcfl= 0.2758      Convective_dt_unitcfl= 0.3219E-03
   540        TimeStep= 0.4694      Global_CFL=  1458.      Viscous_dt_unitcfl= 0.2752      Convective_dt_unitcfl= 0.3220E-03
   550        TimeStep= 0.4873      Global_CFL=  1513.      Viscous_dt_unitcfl= 0.2741      Convective_dt_unitcfl= 0.3222E-03
   560        TimeStep= 0.5051      Global_CFL=  1568.      Viscous_dt_unitcfl= 0.2728      Convective_dt_unitcfl= 0.3221E-03
   570        TimeStep= 0.5231      Global_CFL=  1624.      Viscous_dt_unitcfl= 0.2722      Convective_dt_unitcfl= 0.3220E-03
   580        TimeStep= 0.5417      Global_CFL=  1682.      Viscous_dt_unitcfl= 0.2722      Convective_dt_unitcfl= 0.3220E-03
   590        TimeStep= 0.5605      Global_CFL=  1740.      Viscous_dt_unitcfl= 0.2717      Convective_dt_unitcfl= 0.3221E-03
   600        TimeStep= 0.5799      Global_CFL=  1800.      Viscous_dt_unitcfl= 0.2709      Convective_dt_unitcfl= 0.3221E-03
   610        TimeStep= 0.5997      Global_CFL=  1860.      Viscous_dt_unitcfl= 0.2703      Convective_dt_unitcfl= 0.3223E-03
   620        TimeStep= 0.6195      Global_CFL=  1922.      Viscous_dt_unitcfl= 0.2694      Convective_dt_unitcfl= 0.3223E-03
   630        TimeStep= 0.6394      Global_CFL=  1985.      Viscous_dt_unitcfl= 0.2692      Convective_dt_unitcfl= 0.3222E-03
   640        TimeStep= 0.6600      Global_CFL=  2048.      Viscous_dt_unitcfl= 0.2696      Convective_dt_unitcfl= 0.3223E-03
   650        TimeStep= 0.6811      Global_CFL=  2112.      Viscous_dt_unitcfl= 0.2693      Convective_dt_unitcfl= 0.3224E-03
   660        TimeStep= 0.7023      Global_CFL=  2178.      Viscous_dt_unitcfl= 0.2689      Convective_dt_unitcfl= 0.3224E-03
   670        TimeStep= 0.7239      Global_CFL=  2245.      Viscous_dt_unitcfl= 0.2689      Convective_dt_unitcfl= 0.3225E-03
   680        TimeStep= 0.7462      Global_CFL=  2312.      Viscous_dt_unitcfl= 0.2690      Convective_dt_unitcfl= 0.3227E-03
   690        TimeStep= 0.7690      Global_CFL=  2380.      Viscous_dt_unitcfl= 0.2687      Convective_dt_unitcfl= 0.3230E-03
   700        TimeStep= 0.7919      Global_CFL=  2450.      Viscous_dt_unitcfl= 0.2682      Convective_dt_unitcfl= 0.3232E-03
   710        TimeStep= 0.8150      Global_CFL=  2520.      Viscous_dt_unitcfl= 0.2681      Convective_dt_unitcfl= 0.3233E-03
   720        TimeStep= 0.8387      Global_CFL=  2592.      Viscous_dt_unitcfl= 0.2684      Convective_dt_unitcfl= 0.3236E-03
   730        TimeStep= 0.8628      Global_CFL=  2664.      Viscous_dt_unitcfl= 0.2686      Convective_dt_unitcfl= 0.3238E-03
   740        TimeStep= 0.8873      Global_CFL=  2738.      Viscous_dt_unitcfl= 0.2685      Convective_dt_unitcfl= 0.3241E-03
   750        TimeStep= 0.9121      Global_CFL=  2812.      Viscous_dt_unitcfl= 0.2687      Convective_dt_unitcfl= 0.3243E-03
   760        TimeStep= 0.9373      Global_CFL=  2888.      Viscous_dt_unitcfl= 0.2689      Convective_dt_unitcfl= 0.3246E-03
   770        TimeStep= 0.9629      Global_CFL=  2964.      Viscous_dt_unitcfl= 0.2691      Convective_dt_unitcfl= 0.3248E-03
   780        TimeStep= 0.9890      Global_CFL=  3042.      Viscous_dt_unitcfl= 0.2695      Convective_dt_unitcfl= 0.3251E-03
   790        TimeStep=  1.016      Global_CFL=  3121.      Viscous_dt_unitcfl= 0.2695      Convective_dt_unitcfl= 0.3256E-03
   800        TimeStep=  1.043      Global_CFL=  3200.      Viscous_dt_unitcfl= 0.2691      Convective_dt_unitcfl= 0.3260E-03
   810        TimeStep=  1.070      Global_CFL=  3281.      Viscous_dt_unitcfl= 0.2691      Convective_dt_unitcfl= 0.3262E-03
   820        TimeStep=  1.098      Global_CFL=  3362.      Viscous_dt_unitcfl= 0.2696      Convective_dt_unitcfl= 0.3265E-03
   830        TimeStep=  1.126      Global_CFL=  3444.      Viscous_dt_unitcfl= 0.2702      Convective_dt_unitcfl= 0.3268E-03
   840        TimeStep=  1.154      Global_CFL=  3528.      Viscous_dt_unitcfl= 0.2706      Convective_dt_unitcfl= 0.3272E-03
   850        TimeStep=  1.183      Global_CFL=  3612.      Viscous_dt_unitcfl= 0.2710      Convective_dt_unitcfl= 0.3275E-03
   860        TimeStep=  1.212      Global_CFL=  3698.      Viscous_dt_unitcfl= 0.2713      Convective_dt_unitcfl= 0.3279E-03
   870        TimeStep=  1.242      Global_CFL=  3784.      Viscous_dt_unitcfl= 0.2717      Convective_dt_unitcfl= 0.3282E-03
   880        TimeStep=  1.272      Global_CFL=  3872.      Viscous_dt_unitcfl= 0.2720      Convective_dt_unitcfl= 0.3286E-03
   890        TimeStep=  1.303      Global_CFL=  3960.      Viscous_dt_unitcfl= 0.2723      Convective_dt_unitcfl= 0.3289E-03
   900        TimeStep=  1.334      Global_CFL=  4050.      Viscous_dt_unitcfl= 0.2726      Convective_dt_unitcfl= 0.3293E-03
